timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626901890642,12,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,12,0,0
1626901890756,4,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626901889543,14,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,13,1204,0
1626901890954,13,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,13,0,0
1626901890342,25,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,25,601,0
1626901890968,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901891269,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901891661,27,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,27,0,0
1626901892171,15,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,15,0,0
1626901892488,6,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,6,0,0
1626901892589,24,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,24,0,0
1626901892799,30,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,30,0,0
1626901891570,51,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,51,1208,0
1626901893514,2,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626901890761,53,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-1,,true,,1068,4341,2,2,null,53,2702,0
1626901893730,58,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,58,0,0
1626901893817,40,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,40,0,0
1626901894158,15,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,14,0,0
1626901893516,55,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,54,602,0
1626901894173,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901894474,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,303,0
1626901894689,204,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,204,0,0
1626901895383,5,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,5,0,0
1626901895688,9,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,9,0,0
1626901895795,2,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626901892830,264,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,264,2702,0
1626901895999,3,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,3,0,0
1626901894777,17,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,17,1207,0
1626901896098,16,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,16,0,0
1626901896414,17,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,17,0,0
1626901895797,33,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,33,601,0
1626901896431,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901896902,32,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,32,0,0
1626901896732,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,306,0
1626901897639,29,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,29,0,0
1626901897834,7,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,7,0,0
1626901897969,9,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,9,0,0
1626901898279,6,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,6,0,0
1626901897039,44,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,44,1202,0
1626901898743,3,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,3,0,0
1626901896002,42,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-1,,true,,1068,4341,2,2,null,42,2702,0
1626901899046,24,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,24,0,0
1626901899185,27,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,27,0,0
1626901899371,41,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,41,0,0
1626901898746,65,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,65,601,0
1626901899412,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626901899714,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626901900113,16,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,16,0,0
1626901900615,18,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,18,0,0
1626901900935,6,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,6,0,0
1626901901029,4,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,4,0,0
1626901898285,47,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,47,2701,0
1626901901242,10,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,10,0,0
1626901900014,34,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,34,1204,0
1626901901333,25,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,25,0,0
1626901901659,15,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,15,0,0
1626901901033,40,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,40,601,0
1626901901674,1,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901902152,28,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,28,0,0
1626901901976,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,304,0
1626901902882,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,4,0,0
1626901903080,8,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,8,0,0
1626901903187,6,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,6,0,0
1626901903493,7,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,7,0,0
1626901902281,17,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,17,1203,0
1626901903989,9,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,9,0,0
1626901901252,45,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-1,,true,,1068,4341,2,2,null,45,2701,0
1626901904299,35,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,35,0,0
1626901904401,32,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,32,0,0
1626901904634,20,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,20,0,0
1626901903998,55,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,55,601,0
1626901904654,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626901904954,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901905333,5,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,5,0,0
1626901905856,6,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,6,0,0
1626901906163,5,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,5,0,0
1626901906239,3,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,3,0,0
1626901903501,40,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,40,2702,0
1626901906468,4,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626901905255,15,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,15,1202,0
1626901906542,15,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,15,0,0
1626901906859,14,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,14,0,0
1626901906243,29,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,29,602,0
1626901906874,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,302,0
1626901907372,41,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,41,0,0
1626901907176,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901908077,7,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,7,0,0
1626901908313,6,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,6,0,0
1626901908385,4,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,4,0,0
1626901908690,5,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,5,0,0
1626901907477,16,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,16,1202,0
1626901909221,8,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,8,0,0
1626901906472,55,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-1,,true,,1068,4341,2,2,null,55,2703,0
1626901909530,17,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,17,0,0
1626901909595,33,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,33,0,0
1626901909848,20,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,20,0,0
1626901909230,37,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,37,601,0
1626901909868,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901910168,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901910528,11,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,11,0,0
1626901911070,7,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,7,0,0
1626901911379,21,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,21,0,0
1626901911440,16,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,16,0,0
1626901908695,60,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,60,2704,0
1626901911701,7,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,7,0,0
1626901910469,35,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,35,1204,0
1626901911760,49,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,49,0,0
1626901912111,53,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,53,0,0
1626901911458,102,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,102,604,0
1626901912164,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901912610,66,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,66,0,0
1626901912465,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901913367,8,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,8,0,0
1626901913577,5,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,5,0,0
1626901913677,5,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,5,0,0
1626901913983,23,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,23,0,0
1626901912766,36,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,36,1205,0
1626901914483,5,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,5,0,0
1626901911708,76,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-1,,true,,1068,4341,2,2,null,76,2705,0
1626901914789,32,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,32,0,0
1626901914908,39,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,39,0,0
1626901915122,16,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,16,0,0
1626901914489,48,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,48,601,0
1626901915138,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,306,0
1626901915444,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901915847,12,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,12,0,0
1626901916347,5,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,5,0,0
1626901916653,11,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,11,0,0
1626901916760,2,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,2,0,0
1626901914007,53,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,53,2702,0
1626901916965,9,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,9,0,0
1626901915745,25,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,25,1205,0
1626901917062,47,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,47,0,0
1626901917410,21,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,21,0,0
1626901916762,68,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,68,601,0
1626901917431,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901917875,28,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,28,0,0
1626901917732,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,303,0
1626901918642,11,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,11,0,0
1626901918804,595,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,595,0,0
1626901918954,446,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,446,0,0
1626901919701,4,1/api/customfields-122,200,OK,Editor 1-2,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626901918035,461,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-2,,true,,1166,3813,2,2,null,461,1209,0
1626901920301,9,1/api/customfields-126,200,OK,Editor 1-1,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,9,0,0
1626901916975,632,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-1,,true,,1068,4341,2,2,null,632,2703,0
1626901920611,27,ClickCalendarMonthJune,200,OK,Editor 1-1,text,true,,5092,2553,2,2,http://192.168.56.101/,27,0,1
1626901920607,36,UpdatePost,200,OK,Editor 1-2,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,36,0,2
1626901920938,13,ClickCalendarMonthMay,200,OK,Editor 1-1,text,true,,6196,3139,2,2,http://192.168.56.101/,13,0,0
1626901920311,40,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-1,,true,,11288,5692,2,2,null,40,600,1
1626901920951,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901921543,3,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,3,0,0
1626901921252,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901922154,6,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,6,0,0
1626901922447,3,1/api/customfields-126,200,OK,Editor 1-2,,true,,182,1312,2,2,http://192.168.56.101/api/customfields,3,0,0
1626901919705,42,Updated,200,"Number of samples in transaction : 3, number of failing samples : 0",Editor 1-2,,true,,1068,4341,2,2,null,42,2702,2
1626901922460,4,1/api/customfields-123,200,OK,Editor 1-1,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,4,0,0
1626901922750,13,ClickCalendarMonthJune,200,OK,Editor 1-2,text,true,,5092,2553,2,2,http://192.168.56.101/,13,0,0
1626901922764,4,1/api/customfields-122,200,OK,Editor 1-1,text,true,,231,1253,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22PROFILE%22,4,0,0
1626901921553,14,ClickEdit,200,"Number of samples in transaction : 4, number of failing samples : 0",Editor 1-1,,true,,1166,3813,2,2,null,14,1201,0
1626901923063,14,ClickCalendarMonthMay,200,OK,Editor 1-2,text,true,,6196,3139,2,2,http://192.168.56.101/,14,0,0
1626901922450,27,SelectMonth,200,"Number of samples in transaction : 2, number of failing samples : 0",Editor 1-2,,true,,11288,5692,2,2,null,27,601,0
1626901923078,0,SelectPredefinedDate,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,301,0
1626901923379,0,OpenRandomPost,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,300,0
1626901923668,25,UpdatePost,200,OK,Editor 1-1,,true,,182,1785,2,2,http://192.168.56.101/api/posts/update/foo,25,0,0
1626901924280,12,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-121,200,OK,Editor 1-2,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,12,0,0
1626901924593,4,1/api/posts/9ed63028-d56a-471e-aa34-0f6540c99f7c-125,200,OK,Editor 1-1,text,true,,704,1244,2,2,http://192.168.56.101/api/posts/792eb2cb-627a-4bf5-8af4-d4175ab4219e,4,0,0
1626901924593,4,1/api/customfields-123,200,OK,Editor 1-2,text,true,,231,1316,2,2,http://192.168.56.101/api/customfields?filter=CustomType+%3D%3D+%22POST%22+%26%26+ObjectId+%3D%3D+%22792eb2cb-627a-4bf5-8af4-d4175ab4219e%22,4,0,0
